vert,edge,prob
100,2,0.206148376404932
100,15,0.032339440184820045
100,3,0.03866566506525182
100,11,0.44585845934725377
100,37,0.0010659750679807845
100,2,0.1427000352586677
100,3,0.008785841154599794
100,94,0.878934020563813
100,3,0.6647459457341959
100,14,0.7206488716466596
100,2,0.25658196854320203
100,3,0.5461126342092906
100,52,0.6401716773598488
100,3,0.04478444987557817
100,69,0.00035530719631737817
100,29,0.14458633290711786
100,64,0.003643419427217909
100,1,0.9318314384591865
100,78,0.2727387368983052
100,32,0.347734142559997
100,67,0.31690510750971423
100,7,0.4872087874745171
100,2,0.5065698757281217
100,96,0.967622672540354
100,4,0.056942193238274985
100,9,0.15388321908602576
100,2,0.004599424369218119
100,2,0.8727390277239255
100,32,0.0008331978121282058
100,2,0.37194042956455964
100,3,0.036907474609708446
100,2,0.10128365088685587
100,1,0.25936650398687255
100,21,0.501347602278766
100,17,0.4329789617939055
100,72,0.6665805263731244
100,9,0.031888745736351254
100,4,0.08358053467811599
100,2,0.1715593766868344
100,44,0.18518658442794278
100,2,0.1609286298273731
100,92,0.5708496182769491
100,96,0.9523723469820656
100,7,0.06786204146746733
100,19,0.022365238520383746
100,68,0.33958566219189223
100,29,0.007546704477121469
100,33,0.2616465440538729
100,35,0.14535616467999057
100,77,0.9960168518111261
100,84,0.7104341253204443
100,3,0.009728454553263322
100,6,0.033123245131278733
100,8,0.1611177096019656
100,2,0.4254472708709456
100,15,0.19257950902205845
100,47,0.5201885234276671
100,65,0.03226834591271299
100,21,0.4105255266239207
100,65,0.43892888049359324
100,3,0.0465243134136295
100,3,0.5202430809952685
100,68,0.10617721293624272
100,44,0.06831305060341963
100,3,0.6771092394621173
100,76,0.7632615636065152
100,85,0.5784497932460779
100,109,0.6869686327619253
100,2,0.17481082920286606
100,5,0.014461317630354298
100,9,0.03301922866149265
100,1,0.878942775531549
100,55,0.17821378405641197
100,2,0.3922820225532996
100,6,0.41674597852964257
100,47,0.016056300479882046
100,4,0.013458027006083229
100,37,0.023886827754980966
100,106,0.9792601570442513
100,6,0.2443796644561952
100,28,0.19712816243891074
100,97,0.35695249918630034
100,18,0.005845299273618432
100,3,0.07551002624298453
100,18,0.41600061550940637
100,22,0.46933512482770967
100,78,0.8212277758354916
100,7,0.06494495500473707
100,67,0.14291560245379908
100,66,0.19309328711126283
100,2,0.8475209454094196
100,2,0.5074502901756698
100,4,0.12700066962826873
100,2,0.0017209514811871163
100,3,0.012258624416731756
100,2,0.4505492121615693
100,86,0.7432221068053297
100,2,0.3672887816374123
100,13,0.8628224117164561
100,12,0.09420888777850156
100,61,0.029630961912478715
100,5,0.13933795232526713
100,96,0.02839809959483819
100,6,0.02196265435382616
100,8,0.031360045058974384
100,190,0.758297524670344
100,86,0.38921179599414146
100,2,0.3805959988888532
100,63,0.697420533688067
100,5,0.14497410085479612
100,2,0.2883485414268322
100,96,0.6777555704277589
100,13,0.003142000311628146
100,15,0.00018861870417596904
100,16,0.484616746358593
100,2,0.07274309419459557
100,108,0.5207138485347874
100,81,0.14475649205024865
100,70,0.8802089004825415
100,7,0.6284329662449696
100,67,0.09955700118573718
100,4,0.40257448864709855
100,49,0.04616457281249797
100,102,0.3262539210838724
100,13,0.57490106693546
100,4,0.0016944854397498155
100,69,0.07623274013137626
100,5,0.1370910463051651
100,21,0.23498288126209466
100,4,0.27940510955313347
100,6,0.12348157126296955
100,12,0.4067054386681497
100,37,0.08516778323501417
100,4,0.8655228214122216
100,3,0.09281685482151836
100,3,0.2040702565913617
100,5,0.9190197158791499
100,4,0.07155979916663635
100,5,0.10039918774196432
100,6,0.6136189015129015
100,48,0.5222687084454345
100,19,0.01931247014890891
100,129,0.5042280665552542
100,20,0.3057261357745097
100,2,0.23742758593758817
100,3,0.149913413220907
100,30,0.30883119632759226
100,2,0.06248950729714653
100,26,0.15578571211810444
100,12,0.4079510791630303
100,31,0.2571231343434879
100,88,0.7005254015309332
100,1,0.39936402878124877
100,7,0.2623063739786333
100,13,0.44345955933115133
100,2,0.25750242835330317
100,4,0.8555287184010435
100,4,0.027322221059925544
100,72,0.01973528042683892
100,14,0.38594761223870766
100,132,0.9986541435609501
100,92,0.8802483162372622
100,24,0.004106567511266035
100,70,0.45581336295210284
100,2,0.6068915204107226
100,6,0.061266677656441004
100,5,0.16809965658321568
100,13,0.0019458331558263042
100,3,0.00732392589123565
100,2,0.32808718346146626
100,5,0.020864004950168047
100,11,0.12532945213546764
100,72,0.1287048708165559
100,32,0.00747858452249528
100,2,0.23938850442301396
100,27,0.12203441030407891
100,2,0.03730123478913194
100,28,0.582380633880782
100,69,0.3228901657983254
100,9,0.019444606863575298
100,11,0.8570208556349199
100,10,0.6893695188727553
100,1,0.09789999469723976
100,7,0.5689170728074563
100,81,0.41074514110801275
100,11,0.02634268746329571
100,15,0.8447627805053252
100,3,0.0018150054313113007
100,99,0.8244152735401578
100,61,0.04017902641086468
100,18,0.13868182703166554
100,3,0.03468947231969122
100,50,0.2593906055655104
100,3,0.04351429456664757
100,9,0.011963169871277435
100,14,0.2085388892393112
100,16,0.1828808005517517
100,1,0.5541514813331129
100,7,0.217642738003893
100,3,0.449353346969551
100,23,0.07349203821694206
100,11,0.18728424819440725
100,22,0.10592921828737356
100,22,0.033812410226919165
100,62,0.17532030330701165
100,65,0.4155478722821879
100,4,0.7774482458269756
100,107,0.9176774458037725
100,6,0.03488550469935814
100,9,0.09185200911212199
100,35,0.04844770396376796
100,63,0.5779058489153648
100,8,0.11300261334159833
100,7,0.005854020721241748
100,6,0.7048809546792294
100,2,0.7891389328503026
100,75,0.981219454015682
100,5,0.11948116465499137
100,27,0.0008240131659300598
100,13,0.5173866692382847
100,72,0.16995754538657015
100,43,0.48162570103317315
100,10,0.03217881769633135
100,10,0.002971483249522233
100,40,0.2778646020886436
100,15,0.009311948214888455
100,2,0.1371767753383527
100,4,0.010441336902987652
100,17,0.47169748315932714
100,33,0.14756969157612643
100,24,0.17605433568620332
100,6,0.32746938941457215
100,105,0.35348666372457727
100,32,0.05890466600179778
100,2,0.39423803567510074
100,93,0.9884736465880242
100,38,0.24007801521103467
100,2,0.4783806253816463
100,4,0.0034699970252956014
100,2,0.7972202601482475
100,12,0.1653923976347853
100,112,0.5462767012791958
100,77,0.2749909073588718
100,2,0.12949372574598828
100,3,0.28043377753367627
100,25,0.414489898051018
100,83,0.8938524559148991
100,10,0.1356220390289491
100,10,0.1952066957676445
100,2,0.9703587447986021
100,4,0.13417589162984778
100,22,0.11795578706645948
100,19,0.11645843233508568
100,3,0.03377010816055637
100,2,0.17831908867911528
100,2,0.6915986311794213
100,18,0.004580639884402271
100,1,0.40699075639835636
100,2,0.21915312237480034
100,4,0.2883120276936266
100,2,0.5078942046493318
100,11,0.0002037241592336425
100,64,0.6070993552028618
100,66,0.08052217639642778
100,1,0.5799472712584149
100,60,0.11345769908766179
100,60,0.31314693710843466
100,49,0.7737968111387379
100,18,0.1171185245226758
100,10,0.008202297359456101
100,45,0.27352745802877254
100,2,0.03402077163495887
100,65,0.4324485976802742
100,104,0.52333479564067
100,32,0.06616378536475875
100,20,0.0562706290003413
100,4,0.5745762098250335
100,72,0.10630023941673872
100,2,0.09573769944642674
100,42,0.06406485263833572
100,71,0.7004258024165008
100,32,0.08961416282595369
100,21,0.3068691117305956
100,2,0.004692226422350121
100,63,0.5810661855102064
100,3,0.02203043274755856
100,27,0.02264066160765199
100,10,0.00013979728964563787
100,43,0.19334460325950875
100,2,0.24864896084172372
100,15,0.001980433897393996
100,7,0.23136611977527888
100,71,0.5239859463773878
100,11,0.13038759672839884
100,29,0.47861374961795367
100,2,0.01662022538258079
100,59,0.0297493406647813
100,4,0.5255128749087801
100,25,0.19039526582219368
100,2,0.15437706397897366
100,7,0.26380820689911366
100,4,0.1846483230916588
100,13,0.07565428545110486
100,10,0.14063669916821964
100,77,0.5428335615002893
100,49,0.03089632281465915
100,2,0.019725546094182422
100,2,0.39918324234982683
100,10,0.2113221050144588
100,31,0.09227106192305223
100,30,0.4267092305014172
100,68,0.07483777295030625
100,7,0.5784082788594083
100,35,0.09579496375419683
100,2,0.07858218210043244
100,2,0.0368361717278306
100,25,0.00244114261305195
100,90,0.28258033741205557
100,2,0.48838666058277325
100,68,0.9979439927346059
100,4,0.067413520838429
100,59,0.31633412012718487
100,94,0.4726366417612673
100,76,0.325085100794655
100,12,0.08144546782326356
100,16,0.6565566999807583
100,28,0.14624315250374098
100,7,0.014805390416388287
100,11,0.09866768549138005
100,2,0.009334500306085958
100,6,0.41914192199667366
100,11,0.1252194362118363
100,2,0.7607343987389659
100,56,0.48075121021854283
100,54,0.32732784873875687
100,39,0.043553034652622724
100,27,0.766738194190709
100,2,0.5810055482362785
100,52,0.48613662451195994
100,2,0.47359723128158027
100,66,0.0977850228196202
100,16,0.04120466573810899
100,101,0.7214976203372424
100,4,0.36969733886243006
100,4,0.4367652421811983
100,3,0.02213831455718962
100,2,0.7971075934906539
100,8,0.027334300236481535
100,124,0.12313532171601482
100,75,0.6406769364061794
100,15,0.8648799692665756
100,74,0.8132977422455558
100,16,0.043468336979064826
100,105,0.9989075626533214
100,3,0.3493830404753917
100,103,0.35525560346581575
100,2,0.42924520967991975
100,1,0.18233976489060322
100,9,0.00042682968806373456
100,64,0.567492254804556
100,5,0.17379441166817156
100,29,0.2686202185564931
100,103,0.8667767955102204
100,70,0.8225795808781322
100,26,0.25189787440252154
100,8,0.3069616813558287
100,2,0.0004947671527426589
100,2,0.2551936681533483
100,5,0.043247088544108636
100,16,0.34046952200404035
100,80,0.9863976925298216
100,72,0.9146512236362117
100,2,0.48880807643039215
100,2,0.055539033759767986
100,5,0.5363283807774532
100,1,0.25949824209014205
100,1,0.9071376494117139
100,111,0.33999536532348207
100,18,0.048236845311449894
100,53,0.522987233081579
100,76,0.6556221004370082
100,75,0.9292358224772231
100,2,0.4419891214837296
100,27,0.6464478792594284
100,15,0.08442696781008596
100,10,0.08917169374589717
100,2,0.0959148987109858
100,47,0.603189417722342
100,101,0.5988629009561405
100,24,0.3817256018209991
100,100,0.8130132996876374
100,3,0.7728412736596293
100,15,0.14446992810036186
100,66,0.8938144477155783
100,3,0.4179848127944279
100,5,0.03148956809313885
100,2,0.00903862231181407
100,4,0.19334240981227013
100,5,0.07160146271940149
100,9,0.2133798722618535
100,35,0.038257875270890196
100,49,0.5171454821685872
100,3,0.013714364787121514
100,64,0.3191287987923086
100,2,0.32049563386732327
100,2,0.07338644084155344
100,1,0.11818899763731183
100,2,0.03581768447157563
100,35,0.31018695306697264
100,5,0.008841307007379506
100,2,0.187991485271233
100,88,0.6921070562948192
100,3,0.007393232069354716
100,2,0.47118761031492085
100,86,0.8675123596143471
100,3,0.03182417203326393
100,98,0.0797129351499738
100,4,0.4128082562622576
100,28,0.6385147899976709
100,2,0.12455054801880827
100,8,0.023155059307156778
100,15,0.5779522178436103
100,3,0.16356304261150834
100,5,0.13003107995530616
100,2,0.34576008482541787
100,14,0.0035040049609681434
100,3,0.39806313262369564
100,16,0.07738077904409635
100,38,0.9391571101226557
100,28,0.36543085211924764
100,14,0.03556566868650157
100,1,0.24792873017360895
100,9,0.5182355298893246
100,7,0.03475449843287337
100,94,0.0870496311404323
100,87,0.8977659965664878
100,3,0.11125451061371705
100,4,0.4752859165337141
100,10,0.0224600136990023
100,3,0.02865466051983212
100,103,0.3118444564118782
100,94,0.9294718482546869
100,3,0.2896933399379764
100,5,0.11848759428911393
100,5,0.4170744098879474
100,33,0.3899180706146924
100,3,0.006347883372628926
100,19,0.26919550215814636
100,62,0.9181635887042903
100,7,0.29679306755010426
100,2,0.05440900660966541
100,86,0.38439801743904267
100,39,0.023263934570791456
100,1,0.527321405965825
100,35,0.13437321384882472
100,58,0.3422504705824547
100,68,0.7840984534237216
100,2,0.7117768787033173
100,86,0.765283360628455
100,36,0.7380676253644843
100,13,0.2636083627271437
100,107,0.543725888376671
100,72,0.543405874866474
100,52,0.4217483859913451
100,5,0.014029056131092954
100,1,0.8735941964170225
100,20,0.19145316213545638
100,6,0.025529016197459287
100,15,0.00021457005296210419
100,2,0.4495835727903863
100,73,0.5205048813100895
100,22,0.20696843239643503
100,82,0.6663982271537008
100,6,0.3219904274274451
100,7,0.11854828871826806
100,18,0.2237573810779836
100,106,0.6158324576233574
100,8,0.00015456980846162427
100,101,0.5691194324754851
100,19,0.1770630050010249
100,50,0.86660788991282
100,73,0.15758884640405135
100,68,0.8985349334354455
100,34,0.8953803921423076
100,97,0.19005383347340998
100,2,0.04637457540458567
100,18,8.367274582044004e-05
100,2,0.1789687495970711
100,2,0.2184786246221717
100,3,0.007574716498312983
100,83,0.010782616332077555
100,43,0.27893163019191325
100,2,0.22580843104750203
100,42,0.04712749891705559
100,13,0.38567993771781794
100,3,0.04109944468644067
100,76,0.03460419747533727
100,1,0.872401589819006
100,4,0.34369450908303234
100,68,0.5160969960891969
100,9,0.09001430276458255
100,15,0.6140711311175494
100,5,0.05270697622204268
100,21,0.006816009304069226
100,72,0.0519905998048491
100,91,0.3270944592955234
100,65,0.07554259767994653
100,2,0.030251987953385795
100,11,0.1405020526302394
100,48,0.47888940153663706
100,2,0.18736093429697553
100,79,0.11075047511591918
100,81,0.14668849190763666
100,2,0.7842089575634121
100,72,0.7567468283431562
100,5,0.01163370399132413
100,15,0.735231032500508
100,2,0.05145675892421808
100,3,0.513209977722583
100,2,0.09882775279925637
100,1,0.9071478555201542
100,2,0.0627438090490553
100,8,0.09719407265700586
100,5,0.4463349773114852
100,22,0.023656109082828003
100,2,0.024196441507116306
100,43,0.8286328518359295
100,2,0.29341053777823656
100,86,0.1502428164221985
100,7,0.17696988457761276
100,4,0.05976744274266932
100,4,0.42997126947915465
100,25,0.5450272375335539
100,3,0.36989698941014426
100,9,0.06513230042016849
100,10,0.07242777473275297
100,9,0.1912023408666801
100,17,0.2654944852378165
100,5,0.16306060753911988
100,4,0.6784906385057978
100,1,0.4924099426780023
100,28,0.39878003656008476
100,9,0.2588049508371518
100,20,0.04663477751684042
100,7,0.6776086713908753
100,22,0.011880027282916483
100,5,0.1943281433752816
100,4,0.8850498818293254
100,38,0.06286195462495359
100,27,0.765376182350393
100,75,0.27453129694788003
100,3,1.5833485384364465e-05
100,42,0.4848686254287533
100,14,0.13386428299696762
100,2,0.4328891183019632
100,3,0.013381554747973978
100,15,0.27744939793062284
100,2,0.21927142325711513
100,8,0.004003232433175352
100,2,0.3032831487447436
100,3,0.034124237781634315
100,4,0.06509140431270355
100,2,0.3530961551872295
100,88,0.180422816741185
100,79,0.4850812969949685
100,3,0.0221204795657991
100,46,0.03720435740722472
100,10,0.026853489262487096
100,3,0.005858734584469949
100,89,0.054840535012222524
100,9,0.6565410563063688
100,98,0.7482420033303799
100,64,0.789554073124271
100,13,0.04546813919027459
100,2,0.16916806948075158
100,91,0.8517107292055819
100,10,0.014583453464997231
100,2,0.4043226792472464
100,61,0.23644770941229776
100,101,0.039323635519132205
100,4,0.40073124049631936
100,56,0.9065749392747681
100,81,0.3038464742860607
100,5,0.1653677123934416
100,17,0.36453195737336486
100,53,0.2127652176608863
100,118,0.8477687728130923
100,75,0.5240016092453577
100,7,0.4690033536666768
100,6,0.026190725558911887
100,41,0.47172430779633423
100,79,0.008657351209533037
100,3,0.5085827012855798
100,2,0.012980138489276705
100,54,0.49700147738997336
100,79,0.8901595627848279
100,8,0.6121825755143186
100,48,0.12173105169286902
100,13,0.04185232143757989
100,1,0.36056225095083205
100,3,0.023964065946790014
100,108,0.22485944989823548
100,23,0.21527120701928915
100,11,0.025171277398237324
100,3,0.00870302868155548
100,14,0.09918712111585382
100,86,0.3857647253733467
100,92,0.43403544503066005
100,73,0.5035860883832295
100,2,0.29849805329541823
100,1,0.6983853709528891
100,19,0.001750787658046149
100,39,0.1079000070052013
100,66,0.6399351149945965
100,3,0.16120051821469206
100,3,0.1468954289528812
100,27,0.3397286855067291
100,3,0.08065811511078269
100,46,0.0841697806305769
100,2,0.28823866577457613
100,71,0.5108615857407256
100,3,0.5677292049762575
100,18,0.0035555275829937116
100,7,0.07999392260306415
100,87,0.6733540193563547
100,59,0.025995247921520526
100,13,0.03413517717978498
100,3,0.06189307382403675
100,9,0.0295098687755333
100,76,0.8646509989169262
100,104,0.4386285795652056
100,53,0.7843795889035283
100,3,0.08704113977361971
100,9,0.5909921966434908
100,3,0.37791245277817676
100,3,0.11702205217071604
100,46,0.016870924665368547
100,81,0.9821332982922647
100,11,0.14145092351358157
100,5,0.0006312530805718808
100,23,0.4015484461732791
100,15,0.12296325976835176
100,14,0.4066606543101593
100,18,0.023934457956677035
100,65,0.7900290001228278
100,1,0.3552698175928176
100,89,0.8034082618629308
100,4,0.7873002191212147
100,3,0.00036735381958852287
100,9,0.37736130623222264
100,14,0.13261469873712028
100,10,0.15094852283965154
100,93,0.9276006496428305
100,75,0.13314710874561841
100,105,0.2111091079224119
100,43,0.044898149977153023
100,32,0.4272551318316412
100,76,0.2682665908765747
100,96,0.3370483140034246
100,67,0.2204660578809139
100,5,0.578844973235059
100,90,0.5804505448703277
100,34,0.08068388847713392
100,90,0.06480205599927125
100,63,0.638783747620488
100,7,0.5253020527740686
100,27,0.14277371233137504
100,52,0.05702547971012062
100,1,0.08020613186327874
100,63,0.8827829614482091
100,67,0.9308465460295088
100,34,0.720554764447624
100,5,0.02812255068180125
100,85,0.44386485154043387
100,30,0.053221475949389085
100,2,0.21011957083989374
100,95,0.9000595329504552
100,70,0.9593983756262076
100,52,0.00219341066905554
100,13,0.1512066434482513
100,97,0.7337539173026593
100,7,0.05615859833148562
100,2,0.01341018045946174
100,61,0.6916403857658662
100,5,0.047407763049689855
100,24,0.3137031116114626
100,42,0.011162394591690439
100,2,0.22736123873038816
100,5,0.545932007864117
100,2,0.5933348082429467
100,2,0.003483264800163366
100,11,0.3283531996329364
100,18,0.020945867794729955
100,5,0.2163617039927097
100,104,0.581588300477647
100,4,0.06637859137754198
100,80,0.6968688310212513
100,56,0.5859657770918933
100,79,0.3821647268333124
100,4,0.13386493211928752
100,9,0.0005870945820314333
100,8,0.008683923821194761
100,103,0.280473134336218
100,7,0.5016413332767592
100,10,0.11359967888520506
100,3,0.28383075891228526
100,67,0.8376779344009926
100,19,0.02211404537400108
100,4,0.10284562395081098
100,63,0.7416979584157106
100,20,0.6227984426601972
100,10,0.22514347868973106
100,12,0.2739699437496296
100,22,0.03210797910490537
100,84,0.6478232969263558
100,87,0.6937169282618011
100,23,0.05464117832914839
100,2,0.10430375157463911
100,5,0.31146599588638013
100,18,0.534971261165879
100,20,0.21581323226466131
100,12,0.11023876637154628
100,3,0.018150162231310496
100,2,0.23611522167475474
100,2,0.6630310067203908
100,54,0.3376461327682817
100,55,0.9873434649840546
100,5,0.01930275120927638
100,70,0.8826693547868255
100,4,0.08008076830740218
100,3,0.14722935816727034
100,3,0.06261295123857924
100,49,0.7492537222687983
100,1,0.5796036389332536
100,28,0.026023314511164353
100,20,0.04976174073923767
100,62,0.5490270320963506
100,86,0.6776496122796898
100,31,0.4980238068418854
100,63,0.04818390724853372
100,12,0.3960281213238319
100,56,0.39375447637317784
100,36,0.24464153801193966
100,79,0.839010851188112
100,13,0.04805717756247063
100,86,0.6675035053464689
100,18,0.3040776493455559
100,6,0.10425559992247146
100,105,0.169901384742427
100,14,0.42895961942761773
100,3,0.2446293105456664
100,4,0.5415938411916553
100,3,0.2162311176278059
100,8,0.08005933688317113
100,10,0.13408579983259228
100,60,0.518003012346089
100,2,0.3701131338936574
100,2,0.06774347435194161
100,59,0.35871167104167434
100,3,0.2520405147137337
100,2,0.3950865316832587
100,54,0.05791363627159585
100,3,0.051396769721474445
100,2,0.5322597298958537
100,3,0.0014372887902801557
100,1,0.2553448359745045
100,18,0.4216514478197353
100,2,0.28434852845823344
100,4,0.3102555529770492
100,29,0.2736555828325449
100,134,0.8527357201317286
100,87,0.22000712137151424
100,33,0.0038019842399498183
100,2,0.04457372931347714
100,46,0.3513943443140579
100,3,0.40042824734071036
100,9,0.28997126246115434
100,69,0.1749528226341739
100,131,0.9878494034387467
100,12,0.2936499410300861
100,98,0.24347989918271107
100,51,0.7094861793526437
100,2,0.7835926340770927
100,3,0.011090090877965753
100,20,0.2497161403307504
100,8,0.2868343733591098
100,3,0.10480846475478267
100,77,0.9778399756791307
100,6,0.00022894982243815143
100,11,0.0005154708745175318
100,68,0.3984157885923102
100,27,0.19440822497138588
100,24,0.06417796784435514
100,32,0.05176320099539
100,42,0.45491018651381976
100,3,0.26737510062681236
100,42,0.17074738167828263
100,77,0.1899768715820408
100,70,0.6914472059236503
100,7,0.13617832241837557
100,7,0.13771807181714024
100,2,0.6623668829825785
100,89,0.10400991301893014
100,84,0.23646309457984838
100,71,0.29058425840650337
100,4,0.09107466800520314
100,7,0.16603374797898396
100,3,0.3000992667167728
100,127,0.9195468287060469
100,9,0.3341215575583185
100,12,0.23552384822271688
100,16,0.007481403733814784
100,8,0.16845024497710703
100,44,0.11764518854316974
100,12,0.32909182167680173
100,2,0.25557090878649924
100,97,0.28326802319746636
100,23,0.547892801711354
100,5,0.008032480922152585
100,28,0.18883270197631785
100,17,0.618431657553243
100,1,0.3809277782802154
100,4,0.5392155065136723
100,11,0.05480451923616758
100,70,0.31935639759512024
100,17,0.16946546782976424
100,25,0.026910558727823553
100,43,0.2717019682812136
100,32,0.4979829425457458
100,46,0.15757793600235537
100,107,0.90476205955933
100,11,0.4222436649265312
100,2,0.38750412122231337
100,4,0.3737010950533485
100,93,0.7577381136892962
100,92,0.6537784797881008
100,4,0.2104277719338289
100,9,0.010230792868909933
100,3,0.21240010725866765
100,4,0.03541174836509442
100,24,0.17665935411538503
100,48,0.6381131837528834
100,13,0.019823157662897772
100,5,0.01890618432221558
100,8,0.16094035483928226
100,78,0.20092513372854326
100,15,0.2620778722253657
100,3,0.01632587205742486
100,19,0.32211956264367236
100,147,0.698173970572166
100,22,0.13203053101906803
100,2,0.12442804725879975
100,18,0.09699432516069151
100,34,0.5437948405659183
100,9,0.3062594025249866
100,73,0.3577251837422126
100,91,0.20020873924611204
100,3,0.019559557600799193
100,21,0.006381832763618589
100,4,0.0024923974794819337
100,16,0.03276725330697605
100,29,0.006252785326003263
100,2,0.10736967120714391
100,8,0.012186524386258557
100,25,0.03227240191713754
100,2,0.0527415450078893
100,39,0.2284994277776855
100,1,0.23839606226043153
100,54,0.08239143892663359
100,66,0.7014650196969741
100,2,0.028107070884116125
100,62,0.9245771648546149
100,68,0.9796363177538798
100,77,0.5780815849258135
100,2,0.01585545602477345
100,20,0.008804174126624487
100,5,0.061944061153237806
100,95,0.43109116437864503
100,28,0.0017393905164300172
100,3,0.2262362200737199
100,23,0.554115436016166
100,20,0.022109562225712698
100,11,0.011294368871822447
100,2,0.3338930773761998
100,19,0.040386143475246716
100,108,0.786135112949547
100,1,0.07380842838754054
100,11,0.21380753360827498
100,16,0.14480116816111355
100,2,0.1138914976480957
100,8,0.10914793324955063
100,23,0.05823928882578022
100,71,0.6526384571101
100,2,0.0895982146578993
100,9,0.1600727055287926
100,74,0.8107495097716252
100,5,0.27300058341749833
100,3,0.045774072249357145
100,15,0.061810488640331895
100,3,0.04227551142446806
100,12,0.4362506551589681
100,3,0.0551567993885258
100,39,0.14151397250951436
100,4,0.3147112080882055
100,4,0.47150235145145714
100,56,0.592391816821108
100,50,0.23708119783314563
100,22,0.07658709430447375
100,16,0.059821573695128194
100,12,0.06375205110729298
100,7,0.01400627121342024
100,46,0.6150702962049708
100,74,0.5729784111542643
100,95,0.4954346273712522
100,70,0.9966754503227919
100,3,0.45313087920783723
100,13,0.05722165410852875
100,18,0.13103569035582374
100,44,0.3061196211012439
100,3,0.01936739197355508
100,3,0.1521168348270282
100,82,0.6771060243728664
100,56,0.004211713129951056
100,13,0.6189366185830458
100,9,0.19036262081916577
100,87,0.8487697039308791
100,4,0.41352101987161205
100,46,0.06284630288260262
100,10,0.1173889774122896
100,66,0.7397649837273139
100,32,0.20080167699201112
100,62,0.19848125212845824
100,8,0.8698920276591676
100,1,0.8261709310035181
100,31,0.00055882917959027
100,68,0.5584003321396365
100,73,0.49047732731180116
100,5,0.1938133207779431
100,1,0.09269720378471868
100,83,0.5261362828023877
100,8,0.624074025217721
100,5,0.295962746739576
100,53,0.16953245421541008
100,81,0.6853651691883579
100,62,0.653569608748021
100,47,0.0029320175396467807
100,112,0.9972605503911026
100,96,0.16012690105267147
100,20,0.18530353486761597
100,7,0.7456379918536318
100,3,0.27106564964472923
100,50,0.18698825493177473
100,42,0.030642562914437232
100,32,0.0011191545803879155
100,7,0.34554937854197165
100,2,0.00142780997861236
100,97,0.18007196482204335
100,8,0.12703088470607826
100,2,0.2792764084574484
100,15,7.651972646127714e-05
100,120,0.19269360300613292
100,6,0.11451119158248213
100,5,0.1841969988269646
100,40,0.012191951419059266
100,75,0.30616366436252995
100,1,0.3966844333985312
100,3,0.17109595654133147
100,10,0.07455047535288195
100,5,0.04124897502470781
100,1,0.3630040692966262
100,4,0.010994218483752705
100,67,0.9365858659937805
100,9,0.1272861255259503
100,12,0.24164839312812347
100,17,0.2170823300973559
100,21,0.6566489072296957
100,5,0.0691652446349299
100,18,0.005761962948610866
100,21,0.1102031606849263
100,15,0.12245183591964925
100,2,0.7722782926340912
100,2,0.3296314388456665
100,2,0.33885185475840596
100,2,0.2446670202061323
100,8,0.05382420036726243
100,3,0.0372241625114782
100,3,0.27085612529926917
100,95,0.04137618468302706
100,3,0.13509425096189875
100,11,0.01605382475203354
100,17,0.20632284175165738
100,42,0.13041281799608007
100,2,0.0599357573383722
100,33,0.6817156530526776
100,8,0.3505721554389343
100,110,0.7331099185447425
100,5,0.22855575832524544
100,25,0.04603443105346072
100,2,0.0472233828844395
100,4,0.007219750414756754
100,29,0.005302196883541388
100,11,0.0001454694156690639
100,53,0.9830130474095978
100,2,0.022423724385986943
100,3,0.2628708085621322
100,19,0.18921488273218257
100,86,0.7786869110105099
100,88,0.23343462594607178
100,29,0.00114370653273832
100,2,0.028572339976419725
100,9,0.1736752543454696
100,25,0.011692484869690545
100,9,0.14653726670041034
100,2,0.006185551591405769
100,13,0.23456857185550684
100,57,0.26039597220401234
100,83,0.06577315581417165
100,2,0.12162982834886638
100,2,0.2187872292212396
100,35,0.0010415131829593083
100,3,0.014902968474663658
100,41,0.2342729854071417
100,125,0.757862618312015
100,2,0.5737778459844342
100,10,0.0012107204016470474
100,30,0.4854178202176146
100,64,0.10881512799283954
100,7,0.4166751081740927
100,82,0.1220976536679661
100,57,0.2775687045685665
100,35,0.20474715123009657
100,2,0.17112843202684624
100,20,0.22161888531343654
100,94,0.5411850568198951
100,7,0.04045700813251796
100,2,0.0121338863163436
100,24,0.5851668039437352
100,7,0.05260029906817232
100,93,0.9871470200929879
100,5,0.273341217128682
100,61,0.5213346287156002
100,11,0.0061918113512990924
100,6,0.00756177279791026
100,6,0.12083876895556067
100,3,0.053879840705321036
100,7,0.04029719107246876
100,3,0.258926212933243
100,2,0.23182314609598764
100,71,0.5210841117665035
100,2,0.8175367241639885
100,48,0.4800582668174398
100,2,0.0058491931417229415
100,13,0.17351246091453987
100,8,0.04749155972038177
100,10,0.01122781747292989
100,89,0.43161997481648706
100,5,0.5993483904701504
100,12,0.052224507133968534
100,80,0.4937108530441743
100,9,0.03274585852544931
100,3,0.03817508684807902
100,12,0.2982500046538139
100,8,0.9110122109811208
100,7,0.2958870389277598
100,3,0.029441844364269776
100,19,0.2860220486114341
100,99,0.17342899269184697
100,36,0.8141614016865337
100,14,0.23790462050727212
100,89,0.8829532501279579
100,3,0.03812588620986057
100,2,0.14973621963411254
100,109,0.06162218394317209
100,3,0.13561717166901088
100,4,0.11517414655239055
100,1,0.3282814860264486
100,8,0.009399044548658031
